iteration,position,value
220,87,0.49921
220,93,0.49431
220,99,0.49306
220,105,0.48361
220,111,0.4629
220,117,0.43783
220,123,0.41453
220,127,0.39848
227,3,0.41789
227,9,0.48816
227,15,0.45601
227,21,0.43451
227,27,0.44913
227,33,0.45727
227,39,0.46119
227,45,0.46906
227,51,0.4807
227,57,0.49689
227,63,0.51029
227,69,0.51773
227,75,0.53075
227,81,0.52629
227,87,0.5223
227,93,0.51211
227,99,0.49582
227,105,0.48214
227,111,0.46246
227,117,0.43603
227,123,0.41693
227,127,0.4017
234,3,0.49074
234,9,0.61035
234,15,0.59234
234,21,0.56324
234,27,0.54535
234,33,0.53975
234,39,0.53238
234,45,0.52796
234,51,0.54149
234,57,0.54938
234,63,0.54808
234,69,0.54691
234,75,0.53146
234,81,0.51803
234,87,0.503
234,93,0.49629
234,99,0.47585
234,105,0.47468
234,111,0.45968
234,117,0.43912
234,123,0.41941
234,127,0.40935
241,3,0.5595
241,9,0.63632
241,15,0.60041
241,21,0.54807
241,27,0.51849
241,33,0.50582
241,39,0.50862
241,45,0.53061
241,51,0.56914
241,57,0.60264
241,63,0.60968
241,69,0.61351
241,75,0.62141
241,81,0.61007
241,87,0.59953
241,93,0.58167
241,99,0.58403
241,105,0.58489
241,111,0.58555
241,117,0.56826
241,123,0.55724
241,127,0.54795
248,3,0.53142
248,9,0.68201
248,15,0.64902
248,21,0.59195
248,27,0.53739
248,33,0.51719
248,39,0.50965
248,45,0.50446
248,51,0.52403
248,57,0.53674
248,63,0.56461
248,69,0.57031
248,75,0.56118
248,81,0.5632
248,87,0.54421
248,93,0.5409
248,99,0.52243
248,105,0.50217
248,111,0.48991
248,117,0.48068
248,123,0.4668
248,127,0.46066
255,3,0.56075
255,9,0.6196
255,15,0.55241
255,21,0.51139
255,27,0.4726
255,33,0.44773
255,39,0.45141
255,45,0.47842
255,51,0.507
255,57,0.54742
255,63,0.58169
255,69,0.61848
255,75,0.63774
255,81,0.65572
255,87,0.651
255,93,0.62707
255,99,0.60114
255,105,0.56787
255,111,0.54327
255,117,0.50999
255,123,0.47718
255,127,0.45395
262,3,0.46807
262,9,0.57894
262,15,0.55884
262,21,0.495
262,27,0.46903
262,33,0.44881
262,39,0.4542
262,45,0.45016
262,51,0.4568
262,57,0.47775
262,63,0.48904
262,69,0.49227
262,75,0.49226
262,81,0.48152
262,87,0.47551
262,93,0.46715
262,99,0.44865
262,105,0.43797
262,111,0.41617
262,117,0.39911
262,123,0.3885
262,127,0.37857
269,3,0.63738
269,9,0.70009
269,15,0.61453
269,21,0.55518
269,27,0.51315
269,33,0.49961
269,39,0.48536
269,45,0.48579
269,51,0.49845
269,57,0.50094
269,63,0.50655
269,69,0.5324
269,75,0.5493
269,81,0.54746
269,87,0.53962
269,93,0.52199
269,99,0.48714
269,105,0.45272
269,111,0.42712
269,117,0.41653
269,123,0.39016
269,127,0.37762
276,3,0.56367
276,9,0.82405
276,15,0.76885
276,21,0.67368
276,27,0.60255
276,33,0.55335
276,39,0.53147
276,45,0.51442
276,51,0.51942
276,57,0.52939
276,63,0.53809
276,69,0.54735
276,75,0.54306
276,81,0.55089
276,87,0.55706
276,93,0.54486
276,99,0.54816
276,105,0.53899
276,111,0.50735
276,117,0.49227
276,123,0.47806
276,127,0.45824
283,3,0.34614
283,9,0.46326
283,15,0.51378
283,21,0.51575
283,27,0.49612
283,33,0.49035
283,39,0.48987
283,45,0.48087
283,51,0.47887
283,57,0.46649
283,63,0.45351
283,69,0.44864
283,75,0.45894
283,81,0.4611
283,87,0.44867
283,93,0.43012
283,99,0.41219
283,105,0.38869
283,111,0.37723
283,117,0.36456
283,123,0.34537
283,127,0.33449
290,3,0.4944
290,9,0.53183
