iteration,position,value
199,75,0.59435
199,81,0.57526
199,87,0.57475
199,93,0.54285
199,99,0.55483
199,105,0.57404
199,111,0.57961
199,117,0.54616
199,123,0.4913
199,127,0.46307
206,3,0.63468
206,9,0.50559
206,15,0.46411
206,21,0.48037
206,27,0.53642
206,33,0.59279
206,39,0.63571
206,45,0.64709
206,51,0.63701
206,57,0.62694
206,63,0.611
206,69,0.58919
206,75,0.57573
206,81,0.5457
206,87,0.53419
206,93,0.5368
206,99,0.58029
206,105,0.63419
206,111,0.63887
206,117,0.61517
206,123,0.56428
206,127,0.5412
213,3,0.5289
213,9,0.44961
213,15,0.43802
213,21,0.47094
213,27,0.51933
213,33,0.56505
213,39,0.60316
213,45,0.62616
213,51,0.63391
213,57,0.63083
213,63,0.6083
213,69,0.57999
213,75,0.55141
213,81,0.53485
213,87,0.51593
213,93,0.53939
213,99,0.55187
213,105,0.59524
213,111,0.61865
213,117,0.61536
213,123,0.57444
213,127,0.54928
220,3,0.47689
220,9,0.39379
220,15,0.38659
220,21,0.42448
220,27,0.48026
220,33,0.54337
220,39,0.58496
220,45,0.59099
220,51,0.57231
220,57,0.57273
220,63,0.55229
220,69,0.54993
220,75,0.53513
220,81,0.52697
220,87,0.5271
220,93,0.51959
220,99,0.53173
220,105,0.59786
220,111,0.61328
220,117,0.59902
220,123,0.49963
220,127,0.42407
227,3,0.52481
227,9,0.43992
227,15,0.43275
227,21,0.4788
227,27,0.52077
227,33,0.58654
227,39,0.64116
227,45,0.6687
227,51,0.67875
227,57,0.66782
227,63,0.63879
227,69,0.58247
227,75,0.54197
227,81,0.50998
227,87,0.48823
227,93,0.47601
227,99,0.48803
227,105,0.51738
227,111,0.53709
227,117,0.48213
227,123,0.42713
227,127,0.40864
234,3,0.58851
234,9,0.49095
234,15,0.46775
234,21,0.49489
234,27,0.54157
234,33,0.59883
234,39,0.61491
234,45,0.61074
234,51,0.60765
234,57,0.60427
234,63,0.58395
234,69,0.56796
234,75,0.55147
234,81,0.53985
234,87,0.51577
234,93,0.49968
234,99,0.50352
234,105,0.53229
234,111,0.57529
234,117,0.55763
234,123,0.46338
234,127,0.42095
241,3,0.60331
241,9,0.48453
241,15,0.4561
241,21,0.47536
241,27,0.50688
241,33,0.5502
241,39,0.56913
241,45,0.56515
241,51,0.55714
241,57,0.54285
241,63,0.5262
241,69,0.51192
241,75,0.5034
241,81,0.49166
241,87,0.48634
241,93,0.51092
241,99,0.54324
241,105,0.57901
241,111,0.57073
241,117,0.5147
241,123,0.45927
241,127,0.41971
248,3,0.59514
248,9,0.48026
248,15,0.45907
248,21,0.48208
248,27,0.53982
248,33,0.5824
248,39,0.60893
248,45,0.61402
248,51,0.61814
248,57,0.60904
248,63,0.60231
248,69,0.58442
248,75,0.57752
248,81,0.57632
248,87,0.61111
248,93,0.63476
248,99,0.63047
248,105,0.65506
248,111,0.68022
248,117,0.57756
248,123,0.45742
248,127,0.42567
255,3,0.60952
255,9,0.49202
255,15,0.47287
255,21,0.49602
255,27,0.53325
255,33,0.57363
255,39,0.58688
255,45,0.58797
255,51,0.57724
255,57,0.55871
255,63,0.53893
255,69,0.50817
255,75,0.49776
255,81,0.50068
255,87,0.49745
255,93,0.51068
255,99,0.55607
255,105,0.61007
255,111,0.65179
255,117,0.5666
255,123,0.41811
255,127,0.36041
262,3,0.67591
262,9,0.52659
262,15,0.50706
262,21,0.52833
262,27,0.55802
262,33,0.58553
262,39,0.61643
262,45,0.62767
262,51,0.62963
262,57,0.61923
262,63,0.59586
262,69,0.565
262,75,0.52479
262,81,0.49832
262,87,0.48062
262,93,0.4822
262,99,0.49932
262,105,0.53483
262,111,0.54367
262,117,0.51007
262,123,0.45364
262,127,0.39708
269,3,0.61167
269,9,0.48717
269,15,0.47411
269,21,0.50366
269,27,0.54973
269,33,0.5648
269,39,0.57384
269,45,0.56781
269,51,0.54285
269,57,0.5197
269,63,0.49086
269,69,0.46151
269,75,0.43954
269,81,0.43355
269,87,0.4186
269,93,0.42767
269,99,0.46538
269,105,0.51412
269,111,0.60761
269,117,0.63126
269,123,0.50984
269,127,0.43373
276,3,0.59372
276,9,0.47025
276,15,0.44723
276,21,0.45317
276,27,0.47991
276,33,0.50526
276,39,0.51401
276,45,0.50075
276,51,0.48699
276,57,0.4861
276,63,0.46815
276,69,0.45247
276,75,0.43944
276,81,0.42441
276,87,0.40977
276,93,0.41985
276,99,0.45431
276,105,0.50335
276,111,0.58027
276,117,0.55289
276,123,0.45079
276,127,0.39889
283,3,0.54527
283,9,0.43789
283,15,0.44008
283,21,0.46275
283,27,0.48627
283,33,0.49615
283,39,0.50612
283,45,0.50329
283,51,0.49932
283,57,0.48361
283,63,0.46794
283,69,0.45138
283,75,0.43251
283,81,0.42122
283,87,0.42753
283,93,0.43249
283,99,0.45672
283,105,0.50384
283,111,0.55919
283,117,0.58188
283,123,0.51632
283,127,0.44726
290,3,0.53693
290,9,0.45684
290,15,0.45202
290,21,0.48588
290,27,0.5219
290,33,0.54835
290,39,0.5673
290,45,0.55804
290,51,0.54263
290,57,0.52201
290,63,0.48127
290,69,0.45581
290,75,0.43527
290,81,0.43526
290,87,0.4421
290,93,0.46406
290,99,0.49854
290,105,0.53785
290,111,0.59182
290,117,0.56005
290,123,0.4854
290,127,0.44127
297,3,0.48972
297,9,0.42729
297,15,0.43324
297,21,0.44446
297,27,0.4573
297,33,0.4667
297,39,0.46385
297,45,0.46684
297,51,0.47246
297,57,0.46781
297,63,0.45883
297,69,0.45688
297,75,0.44902
297,81,0.46552
297,87,0.48136
297,93,0.48997
297,99,0.49148
297,105,0.52226
297,111,0.56712
297,117,0.59048
297,123,0.52518
297,127,0.47396
304,3,0.5803
304,9,0.49456
304,15,0.50645
