iteration,position,value
101,15,0.42559
101,21,0.45833
101,27,0.46224
101,33,0.45387
101,39,0.44457
101,45,0.42801
101,51,0.44327
101,57,0.43694
101,63,0.42504
101,69,0.4269
101,75,0.42262
101,81,0.41797
101,87,0.42522
101,93,0.42187
101,99,0.41853
101,105,0.42355
101,111,0.4215
101,117,0.41722
101,123,0.42485
101,127,0.39955
108,3,0.45089
108,9,0.45126
108,15,0.4654
108,21,0.45852
108,27,0.48084
108,33,0.47879
108,39,0.47507
108,45,0.46019
108,51,0.47396
108,57,0.46633
108,63,0.45945
108,69,0.45796
108,75,0.47061
108,81,0.47321
108,87,0.47954
108,93,0.47414
108,99,0.4747
108,105,0.47247
108,111,0.45796
108,117,0.47433
108,123,0.45815
108,127,0.4615
115,3,0.44978
115,9,0.38039
115,15,0.35045
115,21,0.36068
115,27,0.36068
115,33,0.3564
115,39,0.36365
115,45,0.37016
115,51,0.36961
115,57,0.3856
115,63,0.391
115,69,0.39137
115,75,0.37593
115,81,0.39472
115,87,0.39453
115,93,0.37202
115,99,0.37333
115,105,0.37072
115,111,0.36719
115,117,0.37444
115,123,0.36533
115,127,0.37556
122,3,0.43415
122,9,0.33929
122,15,0.2846
122,21,0.29018
122,27,0.3151
122,33,0.32608
122,39,0.34077
122,45,0.34115
122,51,0.34673
122,57,0.35621
122,63,0.35826
122,69,0.37054
122,75,0.36347
122,81,0.36198
122,87,0.36775
122,93,0.35603
122,99,0.35547
122,105,0.3551
122,111,0.35324
122,117,0.3417
122,123,0.3497
122,127,0.34989
129,3,0.41834
129,9,0.30878
129,15,0.24033
129,21,0.24888
129,27,0.29725
129,33,0.32124
129,39,0.33557
129,45,0.34728
129,51,0.37333
129,57,0.36905
129,63,0.36551
129,69,0.37258
129,75,0.36737
129,81,0.37388
129,87,0.37277
129,93,0.36254
129,99,0.37016
129,105,0.36607
129,111,0.36793
129,117,0.36886
129,123,0.36942
129,127,0.36049
136,3,0.3551
136,9,0.27865
136,15,0.23493
136,21,0.21019
136,27,0.23289
136,33,0.28311
136,39,0.30673
136,45,0.31938
136,51,0.34226
136,57,0.35082
136,63,0.34375
136,69,0.35212
136,75,0.36105
136,81,0.36458
136,87,0.37202
136,93,0.35975
136,99,0.367
136,105,0.36049
136,111,0.37128
136,117,0.38542
136,123,0.3923
136,127,0.40123
143,3,0.33333
143,9,0.27251
143,15,0.23735
143,21,0.22284
143,27,0.24479
143,33,0.30078
143,39,0.34487
143,45,0.37314
143,51,0.39825
143,57,0.42076
143,63,0.42336
143,69,0.41964
143,75,0.41797
143,81,0.43304
143,87,0.42485
143,93,0.43676
143,99,0.43415
143,105,0.42485
143,111,0.4362
143,117,0.42429
143,123,0.42411
143,127,0.40737
150,3,0.35435
150,9,0.23586
150,15,0.18806
150,21,0.2141
150,27,0.25446
150,33,0.28795
150,39,0.30208
150,45,0.33036
150,51,0.32273
150,57,0.31064
150,63,0.31417
